Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Trade (% of GDP),NE.TRD.GNFS.ZS,"Congo, Rep.",COG,104.234926222524,122.693624025815,130.777727344867,113.226317236212,120.03576232405
Trade (% of GDP),NE.TRD.GNFS.ZS,Costa Rica,CRI,65.1912420532368,60.753561939521,62.1784781768295,65.0719537438815,66.945342016636
Trade (% of GDP),NE.TRD.GNFS.ZS,Cote d'Ivoire,CIV,53.6804175621474,52.7157827893591,47.5156025529806,48.5407783205547,46.0674863772771
Trade (% of GDP),NE.TRD.GNFS.ZS,Croatia,HRV,85.9378921963142,91.3613632661389,92.8680532083771,97.8867117346036,99.8523620325136
Trade (% of GDP),NE.TRD.GNFS.ZS,Cuba,CUB,39.274201547312,31.6137399148428,27.2693444237715,26.2227545404797,27.0834582708646
Trade (% of GDP),NE.TRD.GNFS.ZS,Curacao,CUW,163.254347865926,145.063802441935,136.116670372841,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Cyprus,CYP,131.115776842222,137.587203146686,139.382846945535,148.36275766646,148.847177002968
Trade (% of GDP),NE.TRD.GNFS.ZS,Czech Republic,CZE,157.574982178056,155.175663480909,150.586267345414,150.532652492994,147.978497744315
Trade (% of GDP),NE.TRD.GNFS.ZS,Denmark,DNK,102.263916342342,104.048228406694,100.168828784783,102.979389908635,106.974996433357
Trade (% of GDP),NE.TRD.GNFS.ZS,Djibouti,DJI,299.367862925061,268.363456254629,213.071998607921,305.967966403468,300.398686676008
Trade (% of GDP),NE.TRD.GNFS.ZS,Dominica,DMA,117.539300563878,107.787724573456,101.782339859367,102.628196479168,106.96050417924
Trade (% of GDP),NE.TRD.GNFS.ZS,Dominican Republic,DOM,55.4964232490441,52.1710777171955,51.5859712555968,50.2250854248266,52.0559663874181
Trade (% of GDP),NE.TRD.GNFS.ZS,Ecuador,ECU,57.7081689892069,45.243877148583,38.5213403358829,42.4217213910174,46.3621309486896
Trade (% of GDP),NE.TRD.GNFS.ZS,"Egypt, Arab Rep.",EGY,36.9201877934272,34.8459429600229,30.2465490514505,45.1268011527377,48.2782710596295
Trade (% of GDP),NE.TRD.GNFS.ZS,El Salvador,SLV,78.1044257477935,76.5602707370519,72.8190933731491,74.3046511916519,75.6336168879956
Trade (% of GDP),NE.TRD.GNFS.ZS,Equatorial Guinea,GNQ,104.379198671388,98.8780591680756,92.6007307237942,102.428258251803,103.645681107196
Trade (% of GDP),NE.TRD.GNFS.ZS,Eritrea,ERI,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Estonia,EST,160.241474731979,150.937189701775,150.408696743733,147.563722396444,146.340557531205
Trade (% of GDP),NE.TRD.GNFS.ZS,Eswatini,SWZ,88.3410218820077,84.0897115628866,86.6516368151241,87.7983678968599,84.7441000120221
Trade (% of GDP),NE.TRD.GNFS.ZS,Ethiopia,ETH,40.7410841498626,39.6561241449515,34.8990528009428,31.1036313022906,31.199374943469
Trade (% of GDP),NE.TRD.GNFS.ZS,Faroe Islands,FRO,106.613194452974,106.108832249343,104.866668432063,107.605890932085,107.161033619011
Trade (% of GDP),NE.TRD.GNFS.ZS,Fiji,FJI,110.812306063192,101.188669200752,97.1730429645359,96.9288315730184,103.436804335752
Trade (% of GDP),NE.TRD.GNFS.ZS,Finland,FIN,74.1127227557674,71.3825484305887,70.8985003539937,75.053137193384,78.1901588226224
Trade (% of GDP),NE.TRD.GNFS.ZS,France,FRA,60.4787965196196,61.7516939345861,61.1001423821095,62.9618472934066,64.437952596913
Trade (% of GDP),NE.TRD.GNFS.ZS,French Polynesia,PYF,..,..,..,54.5776905038178,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Gabon,GAB,73.5203290162438,73.9497814588281,70.1333810645308,75.0687404456638,77.0365976973024
Trade (% of GDP),NE.TRD.GNFS.ZS,"Gambia, The",GMB,58.2579307752264,52.937505147568,46.0214036884486,53.3190552786319,63.1091120519767
Trade (% of GDP),NE.TRD.GNFS.ZS,Georgia,GEO,96.7748361393137,98.7688227493738,96.8258176135729,104.040076935155,111.755539312188
Trade (% of GDP),NE.TRD.GNFS.ZS,Germany,DEU,84.6200933924979,86.2462246132087,84.7696459674487,87.2372029530234,88.4344064183191
Trade (% of GDP),NE.TRD.GNFS.ZS,Ghana,GHA,63.8365615580462,76.5212712995805,67.8770001864299,70.548364565594,67.9585183453884
Trade (% of GDP),NE.TRD.GNFS.ZS,Gibraltar,GIB,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Greece,GRC,66.5263275893829,65.2776924688798,64.0191979817137,71.5789505399414,80.1500265574834
Trade (% of GDP),NE.TRD.GNFS.ZS,Greenland,GRL,87.0885837878503,83.1013810084573,85.8376729204278,84.2072558673104,89.7766906266033
Trade (% of GDP),NE.TRD.GNFS.ZS,Grenada,GRD,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Guam,GUM,78.3600713012478,71.3398861872737,70.4117946110829,69.2665890570431,72.8877887788779
Trade (% of GDP),NE.TRD.GNFS.ZS,Guatemala,GTM,55.0832792812572,49.8934533224826,46.3727375188895,46.0694204013621,47.0884306147534
Trade (% of GDP),NE.TRD.GNFS.ZS,Guinea,GIN,76.7719635294773,72.4427253802927,111.839462498737,101.251633768429,88.984111543709
Trade (% of GDP),NE.TRD.GNFS.ZS,Guinea-Bissau,GNB,51.5930141877095,59.7815367521229,57.8122244103829,60.8470169188269,56.0181155026704
Trade (% of GDP),NE.TRD.GNFS.ZS,Guyana,GUY,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Haiti,HTI,42.3758844968051,42.0595234633336,45.0741577623259,45.7566417811864,47.2643458356698
Trade (% of GDP),NE.TRD.GNFS.ZS,Honduras,HND,112.97509728471,107.26440535424,99.8157169505924,101.813111079622,103.551162215452
Trade (% of GDP),NE.TRD.GNFS.ZS,"Hong Kong SAR, China",HKG,425.975871734797,389.405949263639,371.727231773253,376.795666734722,376.892773545026
Trade (% of GDP),NE.TRD.GNFS.ZS,Hungary,HUN,168.340714718027,167.272127057162,164.370333339537,165.200754138916,163.238968653431
Trade (% of GDP),NE.TRD.GNFS.ZS,Iceland,ISL,96.6655918887019,95.8182079086458,88.3330236353413,86.9789469759093,89.9497500786399
Trade (% of GDP),NE.TRD.GNFS.ZS,India,IND,48.9221857470669,41.9229138658647,40.082485713276,40.7424969545225,43.6169693323889
Trade (% of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,48.0801755855227,41.9376402415294,37.4213418023318,39.3554970704606,43.0743089551995
Trade (% of GDP),NE.TRD.GNFS.ZS,"Iran, Islamic Rep.",IRN,45.3514201413161,39.42258866118,40.3878469208426,44.7448707659087,58.3849003747867
Trade (% of GDP),NE.TRD.GNFS.ZS,Iraq,IRQ,68.9824868569036,69.5917685983115,54.588320188677,59.7809123923157,65.8017917701083
Trade (% of GDP),NE.TRD.GNFS.ZS,Ireland,IRL,201.870609819519,215.163960873751,227.40195155264,220.15069666464,217.42522408799
Trade (% of GDP),NE.TRD.GNFS.ZS,Isle of Man,IMN,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Israel,ISR,62.8010405716906,59.834541144478,58.5452086784661,56.9917440366534,59.16209174212
Trade (% of GDP),NE.TRD.GNFS.ZS,Italy,ITA,55.3221151506422,56.4181761616088,55.3676028142217,58.6041759472917,60.3035512426617
Trade (% of GDP),NE.TRD.GNFS.ZS,Jamaica,JAM,84.7409436644564,76.1175216623476,76.4551589573055,83.523172517513,89.9779060412351
Trade (% of GDP),NE.TRD.GNFS.ZS,Japan,JPN,37.4314345686579,35.4274083544798,31.3102468455884,34.4232135721686,36.6320638482759
Trade (% of GDP),NE.TRD.GNFS.ZS,Jordan,JOR,109.938805535022,95.3579122266791,88.7207178954687,90.1635150603689,88.5315171676213
Trade (% of GDP),NE.TRD.GNFS.ZS,Kazakhstan,KAZ,64.9720346513507,53.0497288072652,60.3115965864153,56.825387935971,63.5279565118188
Trade (% of GDP),NE.TRD.GNFS.ZS,Kenya,KEN,46.170489362216,40.3273846919019,34.8650195731824,35.9950578754074,34.4147531767425
Trade (% of GDP),NE.TRD.GNFS.ZS,Kiribati,KIR,117.32033015303,123.612573109044,128.697870245139,119.032551017499,98.6467911740629
Trade (% of GDP),NE.TRD.GNFS.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,"Korea, Rep.",KOR,90.6144418981567,79.132494389092,73.6038094655981,77.1209178066416,78.9888655134363
Trade (% of GDP),NE.TRD.GNFS.ZS,Kosovo,XKX,77.0760521643276,74.0204422546574,75.0188123077463,80.4101373469745,86.3150846710967
Trade (% of GDP),NE.TRD.GNFS.ZS,Kuwait,KWT,100.036945094404,98.6995732929543,96.1589075409082,97.840046457409,103.115458302904
Trade (% of GDP),NE.TRD.GNFS.ZS,Kyrgyz Republic,KGZ,125.126181075833,110.961570714633,105.823574017406,100.617445813258,98.8755599017608
Trade (% of GDP),NE.TRD.GNFS.ZS,Lao PDR,LAO,99.0597382925996,85.7983217037662,75.0918909206445,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Latvia,LVA,125.210826705481,122.227576075428,118.834858598629,123.79291423318,123.655350997319
Trade (% of GDP),NE.TRD.GNFS.ZS,Lebanon,LBN,79.8171565927829,71.839042633735,67.723617790686,68.4554292589128,68.257307303806
Trade (% of GDP),NE.TRD.GNFS.ZS,Lesotho,LSO,126.29247440714,129.719071142142,136.341432928807,146.402074089786,145.387822785418
Trade (% of GDP),NE.TRD.GNFS.ZS,Liberia,LBR,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Libya,LBY,76.5248826381117,56.9049073326883,41.1101760615135,47.5489661921214,63.7811335968183
Trade (% of GDP),NE.TRD.GNFS.ZS,Liechtenstein,LIE,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Lithuania,LTU,142.721642753591,138.552317324475,134.453858437451,144.873355393449,148.592096509788
Trade (% of GDP),NE.TRD.GNFS.ZS,Luxembourg,LUX,333.42885319668,351.13197436149,348.437409376889,353.793991980303,360.132136323845
Trade (% of GDP),NE.TRD.GNFS.ZS,"Macao SAR, China",MAC,118.635351959792,118.498337540449,112.184468174855,114.757965512216,115.630664847193
Trade (% of GDP),NE.TRD.GNFS.ZS,Madagascar,MDG,61.9694322120362,61.2203788355554,60.8346984847476,65.3434015082657,68.5671423334599
Trade (% of GDP),NE.TRD.GNFS.ZS,Malawi,MWI,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Malaysia,MYS,138.312231176843,131.37007244526,126.8990100257,133.155173371956,130.402625502126
Trade (% of GDP),NE.TRD.GNFS.ZS,Maldives,MDV,165.97925116043,149.52378530053,149.052494561066,151.563645515725,153.832554237169
Trade (% of GDP),NE.TRD.GNFS.ZS,Mali,MLI,60.6387074880093,63.6396396861516,63.7632964244702,58.0684483263947,60.1447828038175
Trade (% of GDP),NE.TRD.GNFS.ZS,Malta,MLT,287.641433044661,299.470148673615,303.011238915135,290.486398245104,272.949145414659
Trade (% of GDP),NE.TRD.GNFS.ZS,Marshall Islands,MHL,150.099372580195,136.509237855814,113.783075754215,122.184001151948,124.783506755077
Trade (% of GDP),NE.TRD.GNFS.ZS,Mauritania,MRT,91.610371363604,77.3467864944966,73.1532616736712,78.8149801833884,82.2013034941211
Trade (% of GDP),NE.TRD.GNFS.ZS,Mauritius,MUS,108.138763766955,105.009600066359,97.9855784159258,97.3654913265719,94.9841664311718
Trade (% of GDP),NE.TRD.GNFS.ZS,Mexico,MEX,64.9253579018616,71.0890901134614,76.0622091378111,77.1157445044434,80.5593842287784
Trade (% of GDP),NE.TRD.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,105.859971084144,105.296472336084,100.635034905852,101.024254172998,100.851461800905
Trade (% of GDP),NE.TRD.GNFS.ZS,Moldova,MDA,93.1592676127674,89.3306783420504,87.6371602404402,85.63719168786,85.8662252131962
Trade (% of GDP),NE.TRD.GNFS.ZS,Monaco,MCO,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Mongolia,MNG,109.32231187522,89.653663477814,101.05523722289,115.932901870633,126.355873240656
Trade (% of GDP),NE.TRD.GNFS.ZS,Montenegro,MNE,100.127619998369,102.688977351832,103.672918902679,105.554964991437,109.609296759902
Trade (% of GDP),NE.TRD.GNFS.ZS,Morocco,MAR,81.7722741890864,77.1980363378713,80.8605951862807,83.9991721893241,87.9757826828681
Trade (% of GDP),NE.TRD.GNFS.ZS,Mozambique,MOZ,111.465174652388,93.9087089469391,105.638472008349,99.7188116866019,127.204156877743
Trade (% of GDP),NE.TRD.GNFS.ZS,Myanmar,MMR,40.5280162682664,44.9472283600368,53.9150437627988,61.0214817399399,62.4489070251423
Trade (% of GDP),NE.TRD.GNFS.ZS,Namibia,NAM,103.080137009254,97.2390317873478,93.966187960162,81.2196674266379,81.7138667856396
Trade (% of GDP),NE.TRD.GNFS.ZS,Nauru,NRU,172.80701754386,178.846153846154,148.175182481752,142.275862068966,148.5625
Trade (% of GDP),NE.TRD.GNFS.ZS,Nepal,NPL,45.9826416110212,46.6657303885916,42.1154861217791,44.6424106216127,48.4473869459091
Trade (% of GDP),NE.TRD.GNFS.ZS,Netherlands,NLD,150.053755435106,157.816576039698,148.858664731618,156.028211221086,158.823210208957
Trade (% of GDP),NE.TRD.GNFS.ZS,New Caledonia,NCL,58.9577979346478,60.0467960954308,58.0296161468389,58.9306150501061,..
Trade (% of GDP),NE.TRD.GNFS.ZS,New Zealand,NZL,55.1646268595212,54.8770267094854,52.4899454788754,54.1811666964691,55.7877692792343
Trade (% of GDP),NE.TRD.GNFS.ZS,Nicaragua,NIC,106.698054169382,98.1941692286897,93.8137226799488,96.3809413462908,93.9844958976905
Trade (% of GDP),NE.TRD.GNFS.ZS,Niger,NER,45.7416008365932,44.727430371186,36.4881092245519,39.5592626277992,38.134113223509
Trade (% of GDP),NE.TRD.GNFS.ZS,Nigeria,NGA,30.8851937150808,21.3326518707854,20.7225188807225,26.3475990009104,33.0078334908649
Trade (% of GDP),NE.TRD.GNFS.ZS,North Macedonia,MKD,112.537928969299,113.698443879103,116.185408418026,124.13728389629,133.215207648008
Trade (% of GDP),NE.TRD.GNFS.ZS,Northern Mariana Islands,MNP,119.831730769231,122.747252747253,152.845528455285,131.410256410256,108.909370199693
Trade (% of GDP),NE.TRD.GNFS.ZS,Norway,NOR,68.6632828305019,69.8591654324035,68.9403153109535,69.1644246402997,70.2096288584372
Trade (% of GDP),NE.TRD.GNFS.ZS,Oman,OMN,102.278159964986,96.3755976513582,82.8621871430055,88.9528263652563,89.2792178262847
Trade (% of GDP),NE.TRD.GNFS.ZS,Pakistan,PAK,30.9012446161031,27.6546725177778,24.7015795148236,25.4720364087022,27.6260563651623
Trade (% of GDP),NE.TRD.GNFS.ZS,Palau,PLW,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Panama,PAN,119.090456809596,99.9365636664298,87.4084172239395,87.4278768737933,89.990506027891
Trade (% of GDP),NE.TRD.GNFS.ZS,Papua New Guinea,PNG,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Paraguay,PRY,69.0837240974717,66.9401410467947,67.7883879814801,71.4822127212716,72.5285860685284
Trade (% of GDP),NE.TRD.GNFS.ZS,Peru,PER,46.8531210912899,45.1627686891148,45.3888411964154,47.5135503619971,48.631470171736
Trade (% of GDP),NE.TRD.GNFS.ZS,Philippines,PHL,57.4681720875945,59.1415921053094,61.7760657653871,68.1683697426727,72.1633982990273
Trade (% of GDP),NE.TRD.GNFS.ZS,Poland,POL,93.4705395606939,95.4263255144599,100.080923558898,104.554498237291,107.420264852903
Trade (% of GDP),NE.TRD.GNFS.ZS,Portugal,PRT,80.2823078763457,80.4908943813068,79.2742296253386,84.4391405215721,86.4287609308408
Trade (% of GDP),NE.TRD.GNFS.ZS,Puerto Rico,PRI,102.381649613747,108.857788934515,110.276537402467,113.131233921127,106.055288580629
Trade (% of GDP),NE.TRD.GNFS.ZS,Qatar,QAT,99.0343747446995,93.7076041731579,89.5476001264379,91.4945879251807,91.8384489809424
Trade (% of GDP),NE.TRD.GNFS.ZS,Romania,ROU,83.2756834774294,83.5931599445395,84.5964231112973,86.5185593073843,87.1366571453939
Trade (% of GDP),NE.TRD.GNFS.ZS,Russian Federation,RUS,47.8013412628116,49.3593493116887,46.5181198396096,46.8765243371311,51.5809003703964
Trade (% of GDP),NE.TRD.GNFS.ZS,Rwanda,RWA,43.9251435082183,45.2249297117527,49.509924645278,53.6752716384763,55.7578896987393
Trade (% of GDP),NE.TRD.GNFS.ZS,Samoa,WSM,84.7440844371308,78.0287715424864,79.3920782038145,78.7097167158683,84.4275518718816
Trade (% of GDP),NE.TRD.GNFS.ZS,San Marino,SMR,..,321.364011035718,320.146095231777,313.850322940524,309.487954987512
Trade (% of GDP),NE.TRD.GNFS.ZS,Sao Tome and Principe,STP,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Saudi Arabia,SAU,80.6404710018676,71.1201540780726,61.8620285407503,64.185008252848,64.2321422510771
Trade (% of GDP),NE.TRD.GNFS.ZS,Senegal,SEN,58.4425289760992,58.1103376742017,54.1081692072139,57.7052798455617,61.7893101353561
Trade (% of GDP),NE.TRD.GNFS.ZS,Serbia,SRB,92.2314185257064,97.3957666573256,101.860024969348,107.527719112101,109.494865710998
Trade (% of GDP),NE.TRD.GNFS.ZS,Seychelles,SYC,213.157879858657,189.646996419573,190.367534070585,210.234284410377,202.504953235308
Trade (% of GDP),NE.TRD.GNFS.ZS,Sierra Leone,SLE,83.1857952601291,66.8026117984293,79.4160025693785,74.4878297732032,56.6958306351663
Trade (% of GDP),NE.TRD.GNFS.ZS,Singapore,SGP,360.467319166237,329.471398940262,303.330964635262,316.385762277975,324.32041134713
Trade (% of GDP),NE.TRD.GNFS.ZS,Sint Maarten (Dutch part),SXM,205.217586361597,187.962550156041,182.064544650752,164.613220815752,171.72478793591
Trade (% of GDP),NE.TRD.GNFS.ZS,Slovak Republic,SVK,178.60083247172,180.676482582579,184.560495602675,188.469251961075,190.698594899212
Trade (% of GDP),NE.TRD.GNFS.ZS,Slovenia,SVN,145.549750211855,146.295856696074,146.657774528668,157.27443872417,161.185074675484
Trade (% of GDP),NE.TRD.GNFS.ZS,Solomon Islands,SLB,93.6862906470004,87.8109573325204,85.4740227855714,85.7695581661492,90.7930012770299
Trade (% of GDP),NE.TRD.GNFS.ZS,Somalia,SOM,98.6667281632819,94.2465280875956,95.1378005147811,100.160456409342,106.688502734901
Trade (% of GDP),NE.TRD.GNFS.ZS,South Africa,ZAF,59.4995740550593,56.7266761447156,55.8612575048782,53.5359318293741,54.5075835750773
Trade (% of GDP),NE.TRD.GNFS.ZS,South Sudan,SSD,64.6345178070809,65.5513491845003,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Spain,ESP,63.8656097225425,64.2126411715031,63.7726244343891,66.6925732463354,67.6081375663926
Trade (% of GDP),NE.TRD.GNFS.ZS,Sri Lanka,LKA,50.250882701962,49.558796593134,49.6360867170658,50.8867687091776,53.5074891502595
Trade (% of GDP),NE.TRD.GNFS.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,St. Lucia,LCA,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,St. Martin (French part),MAF,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Sudan,SDN,1.3777969625802,1.50099591626307,1.45598862807747,1.46238454189561,1.29505355246102
Trade (% of GDP),NE.TRD.GNFS.ZS,Suriname,SUR,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Sweden,SWE,82.9335316938536,83.7238145087279,82.3206450872032,84.9347494342818,89.1311983954621
Trade (% of GDP),NE.TRD.GNFS.ZS,Switzerland,CHE,116.290754920505,113.122254468133,119.728166414981,119.270037208402,119.976635141108
Trade (% of GDP),NE.TRD.GNFS.ZS,Syrian Arab Republic,SYR,54.2644225210945,43.9976647209869,54.8128654505923,50.8556555376318,50.6198026205142
Trade (% of GDP),NE.TRD.GNFS.ZS,Tajikistan,TJK,54.6071596053705,..,..,53.7862598026206,55.8461114113303
Trade (% of GDP),NE.TRD.GNFS.ZS,Tanzania,TZA,45.3560221042122,40.7576802266343,35.4204700249486,32.2389410060768,32.642609983094
Trade (% of GDP),NE.TRD.GNFS.ZS,Thailand,THA,130.905495444398,124.839662152526,120.57522728913,120.891427433638,120.841864730984
Trade (% of GDP),NE.TRD.GNFS.ZS,Timor-Leste,TLS,82.7490516698218,59.9236683592667,59.9396710990456,56.2886011392479,62.4159135669821
Trade (% of GDP),NE.TRD.GNFS.ZS,Togo,TGO,97.4644223622392,93.6597840339157,66.8805686246478,58.1356127547209,56.6889341889665
Trade (% of GDP),NE.TRD.GNFS.ZS,Tonga,TON,74.9207217730626,81.4514286575654,84.9476817194782,87.9674719095548,87.5352946827073
